Timestamp,People_Crossing,People_In_Crosswalk_Now,Avg_People_Velocity_Crossing_pixels/sec,People_Waiting,People_In_Waiting_Now,Avg_People_Velocity_Waiting_pixels/sec,Vehicles,Avg_Vehicle_Velocity_pixels/sec,Queued_Vehicles,Label
46:08.3,3,3,30.31724744,3,3,30.31724744,5,47.81767136,0,green
46:08.6,2,2,5.205399917,2,2,5.205399917,5,59.07137081,0,green
46:08.8,2,2,19.30763553,2,2,19.30763553,5,90.76136896,0,green
46:09.0,2,2,23.1206404,2,2,23.1206404,5,56.24738784,0,green
46:09.2,2,2,15.54561827,2,2,15.54561827,6,68.67092228,0,green
46:09.4,2,2,11.69720069,2,2,11.69720069,6,71.81019071,0,green
46:09.6,2,2,14.3913787,2,2,14.3913787,6,84.0245217,0,green
46:09.9,2,2,14.26103765,2,2,14.26103765,6,71.10952971,0,green
46:10.1,2,2,36.28847155,2,2,36.28847155,5,77.74920876,0,green
46:10.3,2,2,30.27119071,2,2,30.27119071,6,70.59480479,0,green
46:10.5,2,2,28.23376364,2,2,28.23376364,6,61.69364151,0,green
46:10.7,2,2,15.72523463,2,2,15.72523463,5,48.82252231,0,green
46:11.0,2,2,28.87343767,2,2,28.87343767,5,84.96652513,0,green
46:11.2,1,1,16.23215063,1,1,16.23215063,5,107.812758,0,green
46:11.4,1,1,24.67005232,1,1,24.67005232,5,86.12856351,0,green
46:11.6,1,1,23.33460367,1,1,23.33460367,5,47.89407232,0,green
46:11.8,1,1,1.487507265,1,1,1.487507265,6,45.47387272,0,green
46:12.0,1,1,12.56209756,1,1,12.56209756,5,78.35027677,0,green
46:12.2,1,1,8.979020961,1,1,8.979020961,5,65.02746975,0,green
46:12.4,1,1,8.157912126,1,1,8.157912126,4,40.8206115,0,green
46:12.6,1,1,61.95117345,1,1,61.95117345,4,72.25716707,0,green
46:12.8,0,0,0,0,0,0,4,65.39837075,0,green
46:13.0,1,1,0,1,1,0,5,36.34494843,0,green
46:13.3,1,1,4.493060715,1,1,4.493060715,6,65.67757156,0,green
46:13.5,1,1,2.291523249,1,1,2.291523249,7,67.63078018,0,green
46:13.7,1,1,6.196622441,1,1,6.196622441,6,43.27056035,0,green
46:13.9,1,1,8.607763836,1,1,8.607763836,6,91.2533959,0,green
46:14.1,1,1,2.440113515,1,1,2.440113515,6,65.76601698,0,green
46:14.3,1,1,2.989902875,1,1,2.989902875,6,78.36957029,0,green
46:14.6,1,1,8.806750851,1,1,8.806750851,6,49.93689917,0,green
46:14.8,1,1,6.720255068,1,1,6.720255068,6,63.820605,0,green
46:15.0,1,1,7.288437207,1,1,7.288437207,5,81.65587439,0,green
46:15.2,1,1,6.250663128,1,1,6.250663128,7,48.82469054,1,green
46:15.4,1,1,2.382259748,1,1,2.382259748,7,58.97785157,0,green
46:15.7,1,1,2.901288796,1,1,2.901288796,6,56.91856668,0,green
46:15.9,1,1,0.878410722,1,1,0.878410722,6,60.24618742,0,green
46:16.1,1,1,20.80639427,1,1,20.80639427,6,67.2666125,0,green
46:16.3,1,1,12.77948191,1,1,12.77948191,6,59.51365582,0,green
46:16.6,1,1,3.970527041,1,1,3.970527041,6,55.08433429,0,green
46:16.8,1,1,18.2588384,1,1,18.2588384,6,75.58953572,0,green
46:17.0,1,1,18.87591063,1,1,18.87591063,6,66.42532924,0,green
46:17.2,1,1,11.6631837,1,1,11.6631837,7,58.31873754,0,green
46:17.5,1,1,1.875955539,1,1,1.875955539,7,62.0669219,1,green
46:17.7,1,1,2.752997107,1,1,2.752997107,7,54.87340958,0,green
46:17.9,1,1,7.63072066,1,1,7.63072066,9,65.0060092,0,green
46:18.2,1,1,3.361205147,1,1,3.361205147,9,72.28828348,0,green
46:18.4,1,1,0.868689024,1,1,0.868689024,9,84.36796929,0,green
46:18.6,2,2,2.925225258,2,2,2.925225258,7,44.24000717,0,green
46:18.8,2,2,6.870153305,2,2,6.870153305,6,60.28133437,0,green
46:19.1,2,2,17.69370789,2,2,17.69370789,5,64.67028787,0,green
46:19.3,2,2,16.09281013,2,2,16.09281013,6,84.69569226,0,green
46:19.5,2,2,11.15615285,2,2,11.15615285,6,105.4149523,0,green
46:19.8,2,2,15.92025451,2,2,15.92025451,7,101.281901,0,green
46:20.0,2,2,6.067601062,2,2,6.067601062,6,93.67014614,0,green
46:20.2,2,2,12.76488137,2,2,12.76488137,7,84.85023172,0,green
46:20.4,1,1,8.615698961,1,1,8.615698961,6,99.48007938,0,green
46:20.6,1,1,3.997599332,1,1,3.997599332,6,125.2508668,0,green
46:20.9,1,1,6.101471751,1,1,6.101471751,8,144.5505283,0,green
46:21.1,1,1,0.766050081,1,1,0.766050081,8,140.6463762,0,green
46:21.3,3,3,6.8617165,3,3,6.8617165,6,120.8325856,0,green
46:21.5,3,3,12.93928846,3,3,12.93928846,6,116.4537287,0,green
46:21.7,4,4,14.10601253,4,4,14.10601253,7,56.57287935,0,green
46:22.0,4,4,14.91579514,4,4,14.91579514,9,55.41923509,0,green
46:22.2,5,5,11.96727618,5,5,11.96727618,8,52.7964951,0,green
46:22.4,5,5,30.96790087,5,5,30.96790087,7,49.29764042,0,green
46:22.6,4,4,13.28259691,4,4,13.28259691,9,58.66290053,0,green
46:22.9,4,4,7.735496405,4,4,7.735496405,9,44.63174882,1,green
46:23.1,4,4,10.17519178,4,4,10.17519178,9,53.51484442,1,green
46:23.4,4,4,14.22252249,4,4,14.22252249,10,39.63868778,1,green
46:23.6,4,4,8.159538822,4,4,8.159538822,10,45.79837526,0,green
46:23.8,4,4,10.19575979,4,4,10.19575979,9,58.21178435,1,green
46:24.1,4,4,9.154265362,4,4,9.154265362,9,55.82407572,0,green
46:24.3,4,4,12.12078264,4,4,12.12078264,9,59.87418965,1,green
46:24.5,4,4,10.9683453,4,4,10.9683453,7,62.54611539,1,green
46:24.7,4,4,38.62646269,4,4,38.62646269,8,78.21085782,3,green
46:25.0,4,4,92.51690726,4,4,92.51690726,8,71.13696876,0,green
46:25.2,2,2,84.65370729,2,2,84.65370729,9,70.97041767,2,green
46:25.4,2,2,40.44197752,2,2,40.44197752,7,65.12718729,0,green
46:25.6,2,2,39.57286949,2,2,39.57286949,7,46.95559987,0,green
46:25.8,2,2,48.05673192,2,2,48.05673192,7,47.7795556,0,green
46:26.0,1,1,3.586012462,1,1,3.586012462,7,53.18986724,0,green
46:26.3,1,1,4.961670613,1,1,4.961670613,6,55.07290858,0,green
46:26.5,1,1,6.309953195,1,1,6.309953195,5,56.52661556,1,green
46:26.7,1,1,4.687892593,1,1,4.687892593,5,65.27124916,1,green
46:26.9,1,1,8.21249414,1,1,8.21249414,5,76.6053705,0,green
46:27.1,1,1,9.557877777,1,1,9.557877777,5,86.05634531,0,green
46:27.4,1,1,5.119208644,1,1,5.119208644,5,86.90153524,0,green
46:27.6,2,2,2.918664982,2,2,2.918664982,5,71.96235535,0,green
46:27.8,2,2,16.67320704,2,2,16.67320704,5,71.17111186,0,green
46:28.0,2,2,32.31463521,2,2,32.31463521,5,79.23963301,0,green
46:28.2,2,2,9.456405542,2,2,9.456405542,6,76.21652227,1,green
46:28.4,2,2,4.038118277,2,2,4.038118277,5,96.32262957,0,green
46:28.6,3,3,2.445344978,3,3,2.445344978,5,97.31396621,0,green
46:28.9,3,3,10.34665543,3,3,10.34665543,5,103.6493242,0,green
46:29.1,4,4,6.816460561,4,4,6.816460561,5,92.7300257,1,green
46:29.3,4,4,16.80555684,4,4,16.80555684,5,71.46764641,0,green
46:29.5,3,3,11.87249485,3,3,11.87249485,5,163.4377238,1,green
46:29.8,3,3,17.40666283,3,3,17.40666283,5,113.2336228,0,green
46:30.0,3,3,19.91814888,3,3,19.91814888,5,99.06137772,0,green
46:30.2,3,3,26.20224905,3,3,26.20224905,6,123.1137112,0,green
46:30.4,2,2,24.48949806,2,2,24.48949806,6,88.56088844,0,green
46:30.7,2,2,20.5551409,2,2,20.5551409,6,109.4334523,0,green
46:30.9,2,2,25.35864236,2,2,25.35864236,8,87.62265411,0,green
46:31.1,2,2,11.5497799,2,2,11.5497799,9,101.5864987,0,green
46:31.4,2,2,6.670741485,2,2,6.670741485,8,131.2725239,0,green
46:31.6,3,3,38.4909728,3,3,38.4909728,5,107.25101,0,green
46:31.8,2,2,9.653908301,2,2,9.653908301,6,88.17691834,0,green
46:32.0,1,1,14.09397412,1,1,14.09397412,8,103.4360168,0,green
46:32.3,1,1,6.993254064,1,1,6.993254064,7,98.97922383,0,green
46:32.5,1,1,4.5533915,1,1,4.5533915,7,93.54610129,0,green
46:32.7,1,1,8.350087736,1,1,8.350087736,7,84.08226046,0,green
46:32.9,1,1,18.79304928,1,1,18.79304928,8,72.06333585,0,green
46:33.1,1,1,1.838504132,1,1,1.838504132,7,66.17616079,0,green
46:33.3,1,1,3.081862019,1,1,3.081862019,7,53.84236431,0,green
46:33.6,1,1,2.139187689,1,1,2.139187689,7,75.43782461,0,green
46:33.8,1,1,9.131820957,1,1,9.131820957,7,70.08892464,0,green
46:34.0,1,1,5.02840513,1,1,5.02840513,6,66.51781853,0,green
46:34.2,2,2,12.17075939,2,2,12.17075939,7,72.80374865,0,green
46:34.4,2,2,19.3961459,2,2,19.3961459,7,72.05677802,1,green
46:34.6,2,2,6.914395559,2,2,6.914395559,8,60.71299662,1,green
46:34.9,1,1,11.00492672,1,1,11.00492672,9,98.42951637,0,green
46:35.1,1,1,5.271230769,1,1,5.271230769,9,91.182329,0,green
46:35.3,1,1,15.15498989,1,1,15.15498989,10,61.02677799,1,green
46:35.6,1,1,1.709211538,1,1,1.709211538,9,92.22544563,1,green
46:35.8,1,1,3.556623178,1,1,3.556623178,9,105.7988954,0,green
46:36.0,1,1,8.546420578,1,1,8.546420578,9,92.78538986,0,green
46:36.2,1,1,17.15925327,1,1,17.15925327,8,99.28809923,0,green
46:36.5,1,1,10.3297454,1,1,10.3297454,7,109.1338747,0,green
46:36.7,1,1,2.124916699,1,1,2.124916699,8,128.6073287,0,green
46:36.9,2,2,13.96942868,2,2,13.96942868,8,108.4812342,0,green
46:37.1,3,3,21.818678,3,3,21.818678,7,77.40573418,0,green
46:37.4,4,4,15.53182539,4,4,15.53182539,7,76.52442028,0,green
46:37.6,3,3,6.448201731,3,3,6.448201731,8,70.46597237,1,green
46:37.8,3,3,6.763073872,3,3,6.763073872,8,72.16086459,0,green
46:38.0,3,3,6.831348382,3,3,6.831348382,8,64.87681731,0,green
46:38.2,3,3,6.890868824,3,3,6.890868824,8,65.48497418,1,green
46:38.5,3,3,6.742892913,3,3,6.742892913,8,75.55894984,1,green
46:38.7,2,2,5.4550535,2,2,5.4550535,8,77.7758741,1,green
46:38.9,3,3,13.83634164,3,3,13.83634164,8,57.44546332,1,red
46:39.1,3,3,15.95268339,3,3,15.95268339,8,61.82923024,0,red
46:39.4,3,3,13.48303124,3,3,13.48303124,8,69.16048407,1,red
46:39.6,3,3,38.40473551,3,3,38.40473551,8,66.75017101,1,red
46:39.8,3,3,18.95621275,3,3,18.95621275,9,133.6527413,2,red
46:40.0,2,2,14.22614034,2,2,14.22614034,8,97.8012294,0,red
46:40.2,2,2,24.80032683,2,2,24.80032683,7,62.14666106,0,red
46:40.5,2,2,18.8574656,2,2,18.8574656,7,63.70445082,0,red
46:40.7,3,3,11.10524678,3,3,11.10524678,7,83.22826197,0,red
46:40.9,2,2,10.54053395,2,2,10.54053395,7,109.6430706,0,red
46:41.1,2,2,8.78860894,2,2,8.78860894,7,128.817245,1,red
46:41.3,2,2,15.90434515,2,2,15.90434515,7,137.9526148,0,red
46:41.6,1,1,3.404144716,1,1,3.404144716,6,144.0231873,1,red
46:41.8,1,1,9.640767872,1,1,9.640767872,6,126.7830609,0,red
46:42.0,1,1,14.636279,1,1,14.636279,6,141.331076,0,red
46:42.2,1,1,7.18914872,1,1,7.18914872,6,134.5786164,1,red
46:42.4,2,2,13.60922576,2,2,13.60922576,6,121.7167,0,red
46:42.6,2,2,8.692320891,2,2,8.692320891,6,119.5315354,0,red
46:42.8,2,2,14.41862279,2,2,14.41862279,5,144.4664715,0,red
46:43.1,2,2,5.610992433,2,2,5.610992433,5,171.4466991,0,red
46:43.3,2,2,5.240305131,2,2,5.240305131,5,184.2447979,0,red
46:43.5,2,2,4.015662613,2,2,4.015662613,5,167.5964506,1,red
46:43.7,2,2,7.614865744,2,2,7.614865744,5,184.3565894,1,red
46:43.9,2,2,11.24216905,2,2,11.24216905,4,51.62929972,0,red
46:44.2,2,2,5.467601565,2,2,5.467601565,5,48.82968332,1,red
46:44.4,2,2,2.37370788,2,2,2.37370788,4,49.87925765,1,red
46:44.6,2,2,17.86977106,2,2,17.86977106,5,61.03839081,0,red
46:44.8,2,2,13.53943487,2,2,13.53943487,5,54.47057648,0,red
46:45.0,2,2,12.91735623,2,2,12.91735623,5,62.54072645,1,red
46:45.2,2,2,14.11608098,2,2,14.11608098,5,65.22776781,0,red
46:45.5,2,2,23.31446244,2,2,23.31446244,6,89.41284775,0,red
46:45.7,2,2,13.54978895,2,2,13.54978895,6,76.94064011,0,red
46:45.9,2,2,16.58503001,2,2,16.58503001,6,100.8382941,0,red
46:46.1,4,4,22.58517121,4,4,22.58517121,5,117.0760221,0,red
46:46.3,4,4,26.85415938,4,4,26.85415938,7,123.1352781,0,red
46:46.5,4,4,29.85727927,4,4,29.85727927,7,18.44695746,0,red
46:46.7,4,4,23.66701056,4,4,23.66701056,7,20.99180904,0,red
46:46.9,4,4,23.8886561,4,4,23.8886561,7,15.84176269,2,red
46:47.2,4,4,27.66482976,4,4,27.66482976,8,24.57124393,1,red
46:47.4,4,4,24.8570085,4,4,24.8570085,9,40.32063602,1,red
46:47.6,4,4,24.10740894,4,4,24.10740894,8,37.87439198,1,red
46:47.9,5,5,16.80006883,5,5,16.80006883,7,54.28871291,0,red
46:48.1,4,4,26.32472381,4,4,26.32472381,9,39.53788935,1,red
46:48.3,4,4,25.67622495,4,4,25.67622495,9,67.18958721,1,red
46:48.5,3,3,23.62833952,3,3,23.62833952,9,44.30479934,0,red
46:48.7,3,3,23.18178977,3,3,23.18178977,9,62.65567326,0,red
46:48.9,4,4,22.30407763,4,4,22.30407763,9,47.14242099,1,red
46:49.2,4,4,34.5223139,4,4,34.5223139,9,54.7946323,1,red
46:49.4,4,4,21.06582435,4,4,21.06582435,10,53.84038976,1,red
46:49.6,4,4,45.47424089,4,4,45.47424089,10,47.59078945,1,red
46:49.8,4,4,34.96077681,4,4,34.96077681,10,44.55357979,0,red
46:50.1,4,4,33.14793712,4,4,33.14793712,10,42.57959545,0,red
46:50.3,4,4,24.32468676,4,4,24.32468676,10,37.05127297,1,red
46:50.5,3,3,25.20083129,3,3,25.20083129,11,54.54896751,0,red
46:50.7,3,3,27.59505752,3,3,27.59505752,11,33.86108632,1,red
46:51.0,3,3,21.48160943,3,3,21.48160943,12,32.29436643,0,red
46:51.2,3,3,18.79875373,3,3,18.79875373,12,42.7968339,0,red
46:51.4,3,3,30.91346469,3,3,30.91346469,11,50.36716143,0,red
46:51.7,3,3,25.62854997,3,3,25.62854997,8,20.57115765,0,red
46:51.9,3,3,48.84477178,3,3,48.84477178,8,16.26762716,2,red
46:52.1,3,3,39.54012245,3,3,39.54012245,8,20.15167473,3,red
46:52.3,4,4,31.19176391,4,4,31.19176391,9,26.52404471,2,red
46:52.5,4,4,27.84747358,4,4,27.84747358,9,36.55811127,0,red
46:52.8,4,4,27.9085574,4,4,27.9085574,9,37.83282146,0,red
46:53.0,4,4,27.16678074,4,4,27.16678074,9,25.93567438,0,red
46:53.2,4,4,28.34872988,4,4,28.34872988,9,26.27228125,1,red
46:53.4,5,5,29.45213122,5,5,29.45213122,9,51.01650848,1,red
46:53.7,5,5,28.32679941,5,5,28.32679941,10,43.4409866,0,red
46:53.9,5,5,28.99382311,5,5,28.99382311,8,33.77424451,1,red
46:54.1,5,5,30.79142302,5,5,30.79142302,8,40.29938375,0,red
46:54.3,4,4,36.93729735,4,4,36.93729735,8,49.51761735,0,red
46:54.6,4,4,42.69274232,4,4,42.69274232,8,37.92095305,0,red
46:54.8,4,4,30.20842287,4,4,30.20842287,8,36.50199368,0,red
46:55.0,4,4,25.04682359,4,4,25.04682359,7,16.94440569,2,red
46:55.2,4,4,37.09089659,4,4,37.09089659,7,28.52478492,1,red
46:55.5,4,4,30.82765538,4,4,30.82765538,8,34.55273393,1,red
46:55.7,4,4,23.21004885,4,4,23.21004885,7,40.0537831,0,red
46:55.9,4,4,34.3653311,4,4,34.3653311,7,30.30539099,1,red
46:56.1,4,4,27.91067399,4,4,27.91067399,7,48.45240246,1,red
46:56.4,4,4,53.06244744,4,4,53.06244744,7,55.85933595,1,red
46:56.6,4,4,33.26680066,4,4,33.26680066,8,41.28664359,1,red
46:56.8,4,4,35.52841618,4,4,35.52841618,9,39.05917629,0,red
46:57.1,4,4,39.27723554,4,4,39.27723554,9,52.44268432,0,red
46:57.3,5,5,47.65823432,5,5,47.65823432,8,48.18311914,1,red
46:57.5,4,4,34.8974784,4,4,34.8974784,8,29.24973788,0,red
46:57.7,4,4,41.07066457,4,4,41.07066457,7,21.91966817,1,red
46:57.9,4,4,28.93913357,4,4,28.93913357,6,19.93007679,0,red
46:58.2,4,4,28.33364959,4,4,28.33364959,7,32.9195666,0,red
46:58.4,4,4,36.20999848,4,4,36.20999848,7,25.82808122,0,red
46:58.6,4,4,45.91800686,4,4,45.91800686,7,39.49227627,0,red
46:58.8,4,4,44.11935192,4,4,44.11935192,7,32.43036352,0,red
46:59.0,4,4,53.15734708,4,4,53.15734708,7,33.07752361,0,red
46:59.2,4,4,51.96450344,4,4,51.96450344,7,33.98103717,1,red
46:59.4,4,4,33.73458405,4,4,33.73458405,7,51.66363195,0,red
46:59.7,4,4,37.53559622,4,4,37.53559622,6,53.32631114,0,red
46:59.9,4,4,35.19048521,4,4,35.19048521,5,34.8977196,0,red
47:00.1,4,4,28.99737114,4,4,28.99737114,7,24.61170465,0,red
47:00.3,4,4,27.2417518,4,4,27.2417518,7,29.97680301,1,red
47:00.6,4,4,31.72544527,4,4,31.72544527,7,43.53094206,0,red
47:00.8,5,5,64.20210883,5,5,64.20210883,7,26.86602122,0,red
47:01.0,6,6,38.66279291,6,6,38.66279291,7,25.4773518,1,red
47:01.2,6,6,31.70651562,6,6,31.70651562,7,44.8514938,0,red
47:01.4,6,6,41.92758042,6,6,41.92758042,6,47.86760534,0,red
47:01.7,6,6,26.07164077,6,6,26.07164077,7,37.82492861,1,red
47:01.9,7,7,31.65023002,7,7,31.65023002,7,49.73290123,0,red
47:02.1,6,6,28.44229714,6,6,28.44229714,7,44.288146,0,red
47:02.4,7,7,37.30603639,7,7,37.30603639,7,58.99769094,0,red
47:02.6,6,6,28.57045062,6,6,28.57045062,7,68.10825871,0,red
47:02.8,7,7,26.26148293,7,7,26.26148293,6,45.10038726,0,red
47:03.1,7,7,35.0046879,7,7,35.0046879,6,49.54606669,0,red
47:03.3,7,7,33.77370429,7,7,33.77370429,6,51.37694145,0,red
47:03.5,8,8,45.07591721,8,8,45.07591721,6,44.65668042,0,red
47:03.7,8,8,36.45456249,8,8,36.45456249,6,41.83506014,0,red
47:04.0,8,8,25.61033613,8,8,25.61033613,6,38.58429647,0,red
47:04.2,6,6,33.82883195,6,6,33.82883195,6,37.73482953,0,red
47:04.4,6,6,30.3046297,6,6,30.3046297,6,48.85345593,0,red
47:04.6,6,6,28.35053662,6,6,28.35053662,6,36.46102753,0,red
47:04.9,6,6,23.2991863,6,6,23.2991863,6,44.68487185,0,red
47:05.1,6,6,44.02615925,6,6,44.02615925,6,40.94715104,1,red
47:05.3,6,6,36.03887151,6,6,36.03887151,7,56.261967,0,red
47:05.6,5,5,49.54368866,5,5,49.54368866,6,60.8767986,0,red
47:05.8,4,4,50.72854196,4,4,50.72854196,6,52.67316666,0,red
47:06.0,4,4,67.53691596,4,4,67.53691596,6,61.76948076,0,red
47:06.2,3,3,48.76314708,3,3,48.76314708,6,94.61336939,0,red
47:06.5,3,3,38.91298976,3,3,38.91298976,6,92.19735585,0,red
47:06.7,3,3,37.36492239,3,3,37.36492239,6,84.1631292,0,red
47:06.9,3,3,49.46964382,3,3,49.46964382,6,82.67170227,0,red
47:07.1,3,3,48.91931459,3,3,48.91931459,6,70.0714545,1,red
47:07.3,3,3,42.57015152,3,3,42.57015152,7,57.41172259,0,red
47:07.6,3,3,34.44079647,3,3,34.44079647,7,55.93537751,0,red
47:07.8,3,3,48.00143369,3,3,48.00143369,7,57.03153386,0,red
47:08.0,3,3,57.00280677,3,3,57.00280677,6,60.43027927,0,red
47:08.2,3,3,44.47909761,3,3,44.47909761,6,55.62073202,0,red
47:08.5,3,3,42.97999286,3,3,42.97999286,6,45.77531709,0,red
47:08.7,3,3,39.01586762,3,3,39.01586762,6,34.53800718,0,red
47:08.9,3,3,38.61296961,3,3,38.61296961,6,56.70190834,1,red
47:09.1,3,3,36.83699534,3,3,36.83699534,5,38.99098294,0,red
47:09.4,3,3,38.42916899,3,3,38.42916899,6,51.46360699,0,red
47:09.6,3,3,34.90032348,3,3,34.90032348,5,70.07832341,0,red
47:09.8,3,3,21.98190264,3,3,21.98190264,6,59.65175451,1,red
47:10.0,4,4,23.88709164,4,4,23.88709164,7,83.42224957,1,red
47:10.2,5,5,42.3553502,5,5,42.3553502,7,126.7540004,1,red
47:10.5,4,4,44.20349619,4,4,44.20349619,7,92.89967272,0,red
47:10.7,4,4,39.80500766,4,4,39.80500766,7,50.33307701,0,red
47:10.9,4,4,39.55151397,4,4,39.55151397,6,64.36735672,0,red
47:11.1,4,4,31.0905035,4,4,31.0905035,6,55.61804187,0,red
47:11.3,4,4,33.94339233,4,4,33.94339233,6,67.8541316,1,red
47:11.6,4,4,36.09996764,4,4,36.09996764,6,150.4775215,0,red
47:11.8,5,5,31.92716548,5,5,31.92716548,6,106.9395791,0,red
47:12.0,5,5,27.6025843,5,5,27.6025843,7,72.61189474,0,red
47:12.2,5,5,21.6956288,5,5,21.6956288,7,53.12232878,1,red
47:12.5,5,5,17.19308022,5,5,17.19308022,6,42.71754269,0,red
47:12.7,5,5,14.50179426,5,5,14.50179426,7,54.78248892,1,red
47:13.0,5,5,16.26460184,5,5,16.26460184,7,78.30908951,0,red
47:13.2,6,6,51.98334712,6,6,51.98334712,7,65.42136325,0,red
47:13.4,5,5,32.64410422,5,5,32.64410422,6,132.924354,0,red
47:13.7,6,6,46.47538202,6,6,46.47538202,7,104.222836,0,red
47:13.9,6,6,55.32392609,6,6,55.32392609,7,92.38220425,0,red
47:14.1,7,7,54.67958791,7,7,54.67958791,7,69.73614512,0,red
47:14.4,7,7,77.51293452,7,7,77.51293452,6,87.48324394,0,red
47:14.6,7,7,62.34741069,7,7,62.34741069,8,96.65314675,0,red
47:14.8,8,8,56.81552193,8,8,56.81552193,7,118.384998,0,red
47:15.1,7,7,17.77823657,7,7,17.77823657,8,105.6817492,0,red
47:15.3,7,7,15.33847468,7,7,15.33847468,9,119.7947667,0,red
47:15.6,6,6,21.48985375,6,6,21.48985375,9,93.79326038,0,red
47:15.8,6,6,33.79174157,6,6,33.79174157,11,118.8408399,0,red
47:16.1,4,4,30.18049919,4,4,30.18049919,12,109.2627232,0,red
47:16.3,4,4,34.71192374,4,4,34.71192374,11,111.5517557,0,red
47:16.6,4,4,31.11961456,4,4,31.11961456,12,107.0045484,0,red
47:16.8,5,5,29.6908691,5,5,29.6908691,11,104.2992939,2,red
47:17.1,6,6,116.8953751,6,6,116.8953751,11,110.0649048,1,red
47:17.3,6,6,165.9913089,6,6,165.9913089,9,124.7219583,0,red
47:17.6,6,6,116.6947556,6,6,116.6947556,9,156.2559907,0,red
47:17.8,6,6,82.80593307,6,6,82.80593307,8,146.073276,0,red
47:18.1,5,5,14.12996349,5,5,14.12996349,7,83.56200613,1,red
47:18.3,5,5,40.71400582,5,5,40.71400582,7,111.0945623,0,red
47:18.5,5,5,43.22885889,5,5,43.22885889,8,88.82799826,0,red
47:18.7,5,5,22.2462613,5,5,22.2462613,9,89.18676852,2,red
47:19.0,4,4,8.335389238,4,4,8.335389238,8,90.18356924,1,red
47:19.2,4,4,19.43487942,4,4,19.43487942,7,56.52603023,1,red
47:19.4,4,4,13.4744145,4,4,13.4744145,7,58.27911403,1,red
47:19.6,5,5,17.39613158,5,5,17.39613158,6,82.14620771,1,red
47:19.9,4,4,20.68954965,4,4,20.68954965,7,119.2016102,0,red
47:20.1,4,4,27.51961941,4,4,27.51961941,6,92.15391321,1,red
47:20.3,4,4,28.2717373,4,4,28.2717373,6,90.52081071,1,red
47:20.5,5,5,28.21829537,5,5,28.21829537,5,100.3380106,2,red
47:20.7,5,5,92.62852728,5,5,92.62852728,5,118.8547464,0,red
47:21.0,5,5,115.9690994,5,5,115.9690994,5,79.24699999,0,red
47:21.2,5,5,129.535207,5,5,129.535207,4,81.61791394,1,red
47:21.4,5,5,135.7147368,5,5,135.7147368,4,63.65225451,0,red
47:21.7,5,5,123.8513387,5,5,123.8513387,4,88.30960894,0,red
47:21.9,5,5,140.4482515,5,5,140.4482515,4,77.1590806,0,red
47:22.1,4,4,184.9310817,4,4,184.9310817,5,93.06493458,1,red
47:22.3,4,4,193.6970041,4,4,193.6970041,5,184.6092516,0,red
47:22.5,4,4,150.6333665,4,4,150.6333665,5,186.9450318,0,red
47:22.7,3,3,18.11367906,3,3,18.11367906,6,194.9088482,0,red
47:23.0,3,3,22.02095059,3,3,22.02095059,6,173.1223665,0,red
47:23.2,3,3,18.37082513,3,3,18.37082513,7,190.3061218,0,red
47:23.4,3,3,17.87217123,3,3,17.87217123,6,121.877395,0,red
47:23.6,4,4,11.16492168,4,4,11.16492168,6,60.83645861,1,red
47:23.9,4,4,17.63920668,4,4,17.63920668,5,81.6666382,0,red
47:24.1,4,4,24.79068558,4,4,24.79068558,4,119.7085468,0,red
47:24.3,4,4,23.1592412,4,4,23.1592412,5,60.80962919,0,red
47:24.5,4,4,12.76945303,4,4,12.76945303,4,90.25301537,0,red
47:24.7,4,4,19.03228709,4,4,19.03228709,4,105.4479104,0,red
47:24.9,4,4,16.71478227,4,4,16.71478227,5,102.66411,0,red
47:25.2,4,4,7.406565075,4,4,7.406565075,5,34.31711911,0,red
47:25.4,4,4,16.33536523,4,4,16.33536523,5,34.12528605,0,red
47:25.6,4,4,11.95191982,4,4,11.95191982,5,41.52413916,0,red
47:25.8,4,4,18.26795998,4,4,18.26795998,4,46.59660837,0,red
47:26.1,4,4,15.19697199,4,4,15.19697199,5,34.52576989,0,green
47:26.3,4,4,19.76593572,4,4,19.76593572,6,49.68237251,1,green
47:26.5,4,4,8.33992517,4,4,8.33992517,7,46.51909837,0,green
47:26.7,4,4,17.82622497,4,4,17.82622497,5,46.78588994,1,green
47:26.9,4,4,19.88502429,4,4,19.88502429,5,45.10129783,1,green
47:27.2,5,5,22.5999233,5,5,22.5999233,4,54.7604608,1,green
47:27.4,5,5,18.00515293,5,5,18.00515293,4,64.47433008,0,green
47:27.6,5,5,24.66559015,5,5,24.66559015,4,54.65892791,0,green
47:27.8,5,5,18.88823291,5,5,18.88823291,5,49.63744522,0,green
47:28.1,5,5,20.93761141,5,5,20.93761141,5,72.63704707,0,green
47:28.3,5,5,19.08087303,5,5,19.08087303,6,94.2878141,1,green
47:28.5,5,5,28.11502817,5,5,28.11502817,5,21.54740941,1,green
47:28.7,4,4,23.34015353,4,4,23.34015353,6,48.07763652,1,green
47:28.9,4,4,16.18407374,4,4,16.18407374,5,69.03573473,0,green
47:29.2,4,4,15.31542442,4,4,15.31542442,4,58.94737161,0,green
47:29.4,4,4,11.8340053,4,4,11.8340053,5,67.70837649,0,green
47:29.6,3,3,26.71457311,3,3,26.71457311,4,85.65369356,0,green
